name,artist,popularity,id,label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Run to the Hills - 1998 Remastered Version,['Iron Maiden'],7,2JS1iE5A5RHvUPH5Zl9jlF,metal,0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,audio_features,spotify:track:2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/audio-analysis/2JS1iE5A5RHvUPH5Zl9jlF,233960,4
You've Got Another Thing Coming,['Judas Priest'],42,55cd3NlqktNjhAZcPvaUvk,metal,0.511,0.82,6,-6.962,0,0.049,0.00467,6.07e-06,0.104,0.543,138.2,audio_features,spotify:track:55cd3NlqktNjhAZcPvaUvk,https://api.spotify.com/v1/tracks/55cd3NlqktNjhAZcPvaUvk,https://api.spotify.com/v1/audio-analysis/55cd3NlqktNjhAZcPvaUvk,310067,4
Holy Diver,['Dio'],35,3Q5oNMl4OYrycajbOofpyY,metal,0.469,0.823,10,-9.913,0,0.0679,0.0544,0.067,0.0496,0.155,91.949,audio_features,spotify:track:3Q5oNMl4OYrycajbOofpyY,https://api.spotify.com/v1/tracks/3Q5oNMl4OYrycajbOofpyY,https://api.spotify.com/v1/audio-analysis/3Q5oNMl4OYrycajbOofpyY,350013,4
For Whom The Bell Tolls,['Metallica'],0,4hOohf45f0JtxYKNsEAIOV,metal,0.519,0.861,0,-6.67,1,0.0758,0.0173,0.00312,0.06,0.213,117.846,audio_features,spotify:track:4hOohf45f0JtxYKNsEAIOV,https://api.spotify.com/v1/tracks/4hOohf45f0JtxYKNsEAIOV,https://api.spotify.com/v1/audio-analysis/4hOohf45f0JtxYKNsEAIOV,309933,4
Fast As a Shark,['Accept'],0,79FdyI4F44GFPI6HGFfCfA,metal,0.416,0.938,2,-14.079,1,0.083,8.44e-05,0.32,0.339,0.123,140.089,audio_features,spotify:track:79FdyI4F44GFPI6HGFfCfA,https://api.spotify.com/v1/tracks/79FdyI4F44GFPI6HGFfCfA,https://api.spotify.com/v1/audio-analysis/79FdyI4F44GFPI6HGFfCfA,228667,4
Sabbath Bloody Sabbath,['Black Sabbath'],0,17w2HRNbs1mAJPpi9kSU1e,metal,0.359,0.603,1,-9.228,1,0.0371,0.594,0.00024,0.0896,0.539,137.894,audio_features,spotify:track:17w2HRNbs1mAJPpi9kSU1e,https://api.spotify.com/v1/tracks/17w2HRNbs1mAJPpi9kSU1e,https://api.spotify.com/v1/audio-analysis/17w2HRNbs1mAJPpi9kSU1e,345067,4
Enter Sandman,['Metallica'],0,1hKdDCpiI9mqz1jVHRKG0E,metal,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,331573,4
Stargazer,['Rainbow'],0,1cnA8Zf6McVyoWTr8xf0Ml,metal,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,audio_features,spotify:track:1cnA8Zf6McVyoWTr8xf0Ml,https://api.spotify.com/v1/tracks/1cnA8Zf6McVyoWTr8xf0Ml,https://api.spotify.com/v1/audio-analysis/1cnA8Zf6McVyoWTr8xf0Ml,506160,4
The Last In Line,['Dio'],55,5fIZDuxfuM4tANRHZ8Btju,metal,0.295,0.833,9,-8.279,0,0.0764,0.014,0.0683,0.0816,0.625,172.756,audio_features,spotify:track:5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/tracks/5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/audio-analysis/5fIZDuxfuM4tANRHZ8Btju,343173,4
The Last In Line,['Dio'],55,5fIZDuxfuM4tANRHZ8Btju,metal,0.295,0.833,9,-8.279,0,0.0764,0.014,0.0683,0.0816,0.625,172.756,audio_features,spotify:track:5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/tracks/5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/audio-analysis/5fIZDuxfuM4tANRHZ8Btju,343173,4
The Last In Line,['Dio'],55,5fIZDuxfuM4tANRHZ8Btju,metal,0.295,0.833,9,-8.279,0,0.0764,0.014,0.0683,0.0816,0.625,172.756,audio_features,spotify:track:5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/tracks/5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/audio-analysis/5fIZDuxfuM4tANRHZ8Btju,343173,4
The Last In Line,['Dio'],55,5fIZDuxfuM4tANRHZ8Btju,metal,0.295,0.833,9,-8.279,0,0.0764,0.014,0.0683,0.0816,0.625,172.756,audio_features,spotify:track:5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/tracks/5fIZDuxfuM4tANRHZ8Btju,https://api.spotify.com/v1/audio-analysis/5fIZDuxfuM4tANRHZ8Btju,343173,4
Burn - 2004 Digital Remaster,['Deep Purple'],0,4O8RrSQaHvl53Jpzpkup3d,metal,0.387,0.94,7,-6.192,1,0.0376,0.0153,0.0223,0.327,0.585,98.533,audio_features,spotify:track:4O8RrSQaHvl53Jpzpkup3d,https://api.spotify.com/v1/tracks/4O8RrSQaHvl53Jpzpkup3d,https://api.spotify.com/v1/audio-analysis/4O8RrSQaHvl53Jpzpkup3d,364933,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Cowboys from Hell,['Pantera'],70,2SgbR6ttzoNlCRGQOKjrop,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
Beyond the Realms of Death,['Judas Priest'],29,5bkNg8UwgncK6vezaiPh1I,metal,0.287,0.678,11,-6.747,0,0.0309,0.037,4.49e-05,0.224,0.531,172.819,audio_features,spotify:track:5bkNg8UwgncK6vezaiPh1I,https://api.spotify.com/v1/tracks/5bkNg8UwgncK6vezaiPh1I,https://api.spotify.com/v1/audio-analysis/5bkNg8UwgncK6vezaiPh1I,409640,4
Rainbow In The Dark,['Dio'],63,5qFxuUIAwJlzO60vqOiL7y,metal,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4
Rainbow In The Dark,['Dio'],63,5qFxuUIAwJlzO60vqOiL7y,metal,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4
Rainbow In The Dark,['Dio'],63,5qFxuUIAwJlzO60vqOiL7y,metal,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4
Rainbow In The Dark,['Dio'],63,5qFxuUIAwJlzO60vqOiL7y,metal,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4
Detroit Rock City - 2012 Remix,['KISS'],0,2RiMkMbfMqt3bDLVHhut1n,metal,0.357,0.96,0,-7.936,0,0.215,0.0157,0.014,0.781,0.105,91.282,audio_features,spotify:track:2RiMkMbfMqt3bDLVHhut1n,https://api.spotify.com/v1/tracks/2RiMkMbfMqt3bDLVHhut1n,https://api.spotify.com/v1/audio-analysis/2RiMkMbfMqt3bDLVHhut1n,315693,4
Child in Time - 1995 Remaster,['Deep Purple'],58,573Z2Dty5epeNgKsgoDOlr,metal,0.344,0.497,9,-9.295,0,0.0366,0.0167,0.453,0.108,0.356,127.707,audio_features,spotify:track:573Z2Dty5epeNgKsgoDOlr,https://api.spotify.com/v1/tracks/573Z2Dty5epeNgKsgoDOlr,https://api.spotify.com/v1/audio-analysis/573Z2Dty5epeNgKsgoDOlr,613440,4
Seek & Destroy,['Metallica'],0,1LDAh7QQnWvp3GJ9QDa1Pj,metal,0.461,0.95,9,-6.189,1,0.179,0.0638,0.0149,0.211,0.535,140.77,audio_features,spotify:track:1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/tracks/1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/audio-analysis/1LDAh7QQnWvp3GJ9QDa1Pj,415400,4
Seek & Destroy,['Metallica'],0,1LDAh7QQnWvp3GJ9QDa1Pj,metal,0.461,0.95,9,-6.189,1,0.179,0.0638,0.0149,0.211,0.535,140.77,audio_features,spotify:track:1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/tracks/1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/audio-analysis/1LDAh7QQnWvp3GJ9QDa1Pj,415400,4
Seek & Destroy,['Metallica'],0,1LDAh7QQnWvp3GJ9QDa1Pj,metal,0.461,0.95,9,-6.189,1,0.179,0.0638,0.0149,0.211,0.535,140.77,audio_features,spotify:track:1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/tracks/1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/audio-analysis/1LDAh7QQnWvp3GJ9QDa1Pj,415400,4
Seek & Destroy,['Metallica'],0,1LDAh7QQnWvp3GJ9QDa1Pj,metal,0.461,0.95,9,-6.189,1,0.179,0.0638,0.0149,0.211,0.535,140.77,audio_features,spotify:track:1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/tracks/1LDAh7QQnWvp3GJ9QDa1Pj,https://api.spotify.com/v1/audio-analysis/1LDAh7QQnWvp3GJ9QDa1Pj,415400,4
Runnin' With The Devil,['Van Halen'],0,3gLlcZQMvpwgtV9THHXrGp,metal,0.432,0.88,1,-5.769,0,0.0656,0.0206,0.000191,0.185,0.527,95.59,audio_features,spotify:track:3gLlcZQMvpwgtV9THHXrGp,https://api.spotify.com/v1/tracks/3gLlcZQMvpwgtV9THHXrGp,https://api.spotify.com/v1/audio-analysis/3gLlcZQMvpwgtV9THHXrGp,216733,4
Over The Mountain,['Ozzy Osbourne'],0,6QtDzKo8oVwnOx7Sg7jxUe,metal,0.463,0.926,5,-3.563,0,0.12,4.95e-05,0.000576,0.0868,0.501,131.129,audio_features,spotify:track:6QtDzKo8oVwnOx7Sg7jxUe,https://api.spotify.com/v1/tracks/6QtDzKo8oVwnOx7Sg7jxUe,https://api.spotify.com/v1/audio-analysis/6QtDzKo8oVwnOx7Sg7jxUe,271400,4
Children Of The Grave,['Black Sabbath'],0,2sbBUOGW9hPAn89vOMKNn3,metal,0.314,0.595,6,-14.489,1,0.0436,0.0299,0.187,0.0956,0.288,151.678,audio_features,spotify:track:2sbBUOGW9hPAn89vOMKNn3,https://api.spotify.com/v1/tracks/2sbBUOGW9hPAn89vOMKNn3,https://api.spotify.com/v1/audio-analysis/2sbBUOGW9hPAn89vOMKNn3,315387,4
Diary Of A Madman,['Ozzy Osbourne'],0,6nrZXqizZ3GYxgtVwOlfVJ,metal,0.366,0.805,3,-5.241,0,0.0334,0.0181,0.0529,0.0738,0.413,88.14,audio_features,spotify:track:6nrZXqizZ3GYxgtVwOlfVJ,https://api.spotify.com/v1/tracks/6nrZXqizZ3GYxgtVwOlfVJ,https://api.spotify.com/v1/audio-analysis/6nrZXqizZ3GYxgtVwOlfVJ,374693,4
Aces High - 1998 Remastered Version,['Iron Maiden'],0,5lSbdSQAWAMjAcJDJPFGQr,metal,0.305,0.974,2,-5.079,1,0.0639,0.000937,0.0139,0.153,0.538,134.32,audio_features,spotify:track:5lSbdSQAWAMjAcJDJPFGQr,https://api.spotify.com/v1/tracks/5lSbdSQAWAMjAcJDJPFGQr,https://api.spotify.com/v1/audio-analysis/5lSbdSQAWAMjAcJDJPFGQr,269467,4
Breaking the Law,['Judas Priest'],70,2RaA6kIcvomt77qlIgGhCT,metal,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
Breaking the Law,['Judas Priest'],70,2RaA6kIcvomt77qlIgGhCT,metal,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
Breaking the Law,['Judas Priest'],70,2RaA6kIcvomt77qlIgGhCT,metal,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
Breaking the Law,['Judas Priest'],70,2RaA6kIcvomt77qlIgGhCT,metal,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
Still Of The Night - 2007 Remastered Version,['Whitesnake'],0,7cvzMbuaFpFH3ZkutMcfNc,metal,0.419,0.852,0,-7.78,1,0.0495,0.00251,0.0044,0.189,0.259,100.434,audio_features,spotify:track:7cvzMbuaFpFH3ZkutMcfNc,https://api.spotify.com/v1/tracks/7cvzMbuaFpFH3ZkutMcfNc,https://api.spotify.com/v1/audio-analysis/7cvzMbuaFpFH3ZkutMcfNc,394467,4
Ain't Talkin' 'Bout Love,['Van Halen'],0,4UmehW6tTXGC7HsuIGujMR,metal,0.498,0.887,8,-8.344,0,0.0383,0.00392,0.000376,0.209,0.714,139.126,audio_features,spotify:track:4UmehW6tTXGC7HsuIGujMR,https://api.spotify.com/v1/tracks/4UmehW6tTXGC7HsuIGujMR,https://api.spotify.com/v1/audio-analysis/4UmehW6tTXGC7HsuIGujMR,226973,4
Rock And Roll All Nite,['KISS'],0,0wpnNSCDkdQWmVLAye6xId,metal,0.658,0.922,1,-6.997,1,0.0976,0.0535,0.0,0.0271,0.887,144.972,audio_features,spotify:track:0wpnNSCDkdQWmVLAye6xId,https://api.spotify.com/v1/tracks/0wpnNSCDkdQWmVLAye6xId,https://api.spotify.com/v1/audio-analysis/0wpnNSCDkdQWmVLAye6xId,170800,4
2 Minutes to Midnight - 1998 Remaster,['Iron Maiden'],0,6aYXSH9JZrD30Av2KlAOMY,metal,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,audio_features,spotify:track:6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,359760,4
2 Minutes to Midnight - 1998 Remaster,['Iron Maiden'],0,6aYXSH9JZrD30Av2KlAOMY,metal,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,audio_features,spotify:track:6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,359760,4
2 Minutes to Midnight - 1998 Remaster,['Iron Maiden'],0,6aYXSH9JZrD30Av2KlAOMY,metal,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,audio_features,spotify:track:6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,359760,4
2 Minutes to Midnight - 1998 Remaster,['Iron Maiden'],0,6aYXSH9JZrD30Av2KlAOMY,metal,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,audio_features,spotify:track:6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,359760,4
Lights Out - 2008 Remastered Version,['UFO'],0,1OiXstIrdWPR7Sl4V2UhI1,metal,0.303,0.919,11,-6.071,0,0.119,3.29e-06,0.731,0.332,0.538,153.821,audio_features,spotify:track:1OiXstIrdWPR7Sl4V2UhI1,https://api.spotify.com/v1/tracks/1OiXstIrdWPR7Sl4V2UhI1,https://api.spotify.com/v1/audio-analysis/1OiXstIrdWPR7Sl4V2UhI1,275227,4
The Four Horsemen,['Metallica'],0,3O8Ntjn2ZsB6SI24KTAVtL,metal,0.228,0.953,0,-5.813,1,0.348,0.0024,0.0693,0.125,0.335,202.116,audio_features,spotify:track:3O8Ntjn2ZsB6SI24KTAVtL,https://api.spotify.com/v1/tracks/3O8Ntjn2ZsB6SI24KTAVtL,https://api.spotify.com/v1/audio-analysis/3O8Ntjn2ZsB6SI24KTAVtL,432667,4
Pull Me Under,['Dream Theater'],60,5CPXR6lDTvngxtmMZxnWmC,metal,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,audio_features,spotify:track:5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/tracks/5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/audio-analysis/5CPXR6lDTvngxtmMZxnWmC,493933,4
Hangar 18 - Remastered 2004,['Megadeth'],61,6b6uLZsoGhObYexIxnRbIb,metal,0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,audio_features,spotify:track:6b6uLZsoGhObYexIxnRbIb,https://api.spotify.com/v1/tracks/6b6uLZsoGhObYexIxnRbIb,https://api.spotify.com/v1/audio-analysis/6b6uLZsoGhObYexIxnRbIb,311200,4
Battery,['Metallica'],0,4A1jq5W97gi5ok44CgZiab,metal,0.487,0.944,11,-6.78,0,0.0823,0.000135,0.601,0.0905,0.392,96.552,audio_features,spotify:track:4A1jq5W97gi5ok44CgZiab,https://api.spotify.com/v1/tracks/4A1jq5W97gi5ok44CgZiab,https://api.spotify.com/v1/audio-analysis/4A1jq5W97gi5ok44CgZiab,312707,4
Kill The King,['Rainbow'],0,2G0mUXIwgANkkDZHLbt1rx,metal,0.42,0.938,0,-7.882,1,0.0664,0.00136,0.00329,0.173,0.697,119.449,audio_features,spotify:track:2G0mUXIwgANkkDZHLbt1rx,https://api.spotify.com/v1/tracks/2G0mUXIwgANkkDZHLbt1rx,https://api.spotify.com/v1/audio-analysis/2G0mUXIwgANkkDZHLbt1rx,270507,4
Into The Void,['Black Sabbath'],0,1i9LDJPqZaOmAZ1XHWzGN7,metal,0.367,0.614,6,-11.96,1,0.0386,0.0197,0.0519,0.178,0.508,77.072,audio_features,spotify:track:1i9LDJPqZaOmAZ1XHWzGN7,https://api.spotify.com/v1/tracks/1i9LDJPqZaOmAZ1XHWzGN7,https://api.spotify.com/v1/audio-analysis/1i9LDJPqZaOmAZ1XHWzGN7,371120,4
Fight Fire With Fire,['Metallica'],0,6yReCRYrxHFJafLigwZwkG,metal,0.321,0.985,0,-7.736,1,0.105,6.12e-05,0.649,0.0849,0.16,90.962,audio_features,spotify:track:6yReCRYrxHFJafLigwZwkG,https://api.spotify.com/v1/tracks/6yReCRYrxHFJafLigwZwkG,https://api.spotify.com/v1/audio-analysis/6yReCRYrxHFJafLigwZwkG,285000,4
Rime Of The Ancient Mariner - 1998 Remastered Version,['Iron Maiden'],0,3tEuFYWBimv6LeNS5lXBrx,metal,0.404,0.941,2,-6.516,1,0.0731,0.00754,0.0312,0.253,0.104,112.957,audio_features,spotify:track:3tEuFYWBimv6LeNS5lXBrx,https://api.spotify.com/v1/tracks/3tEuFYWBimv6LeNS5lXBrx,https://api.spotify.com/v1/audio-analysis/3tEuFYWBimv6LeNS5lXBrx,814467,4
Black Metal - Live,['Venom'],21,5S3xorINW2T7ZwdFl9rilj,metal,0.141,0.754,2,-5.395,1,0.0884,3.1e-05,0.0148,0.134,0.0636,82.607,audio_features,spotify:track:5S3xorINW2T7ZwdFl9rilj,https://api.spotify.com/v1/tracks/5S3xorINW2T7ZwdFl9rilj,https://api.spotify.com/v1/audio-analysis/5S3xorINW2T7ZwdFl9rilj,262034,4
Bark at the Moon,['Ozzy Osbourne'],65,2E7W1X4maFFcjHrVrFA7Vs,metal,0.303,0.961,9,-5.333,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,audio_features,spotify:track:2E7W1X4maFFcjHrVrFA7Vs,https://api.spotify.com/v1/tracks/2E7W1X4maFFcjHrVrFA7Vs,https://api.spotify.com/v1/audio-analysis/2E7W1X4maFFcjHrVrFA7Vs,257120,4
Killers - 1998 Remastered Version,['Iron Maiden'],0,01QNJZhCL2mqc1425ecT0C,metal,0.229,0.926,9,-6.493,1,0.0945,0.0043,0.00176,0.0602,0.407,87.373,audio_features,spotify:track:01QNJZhCL2mqc1425ecT0C,https://api.spotify.com/v1/tracks/01QNJZhCL2mqc1425ecT0C,https://api.spotify.com/v1/audio-analysis/01QNJZhCL2mqc1425ecT0C,301893,4
Mr. Crowley,['Ozzy Osbourne'],0,5XfWzGa5zuz88IOYbWNTMa,metal,0.287,0.757,2,-6.482,0,0.0591,0.204,0.000294,0.359,0.357,108.554,audio_features,spotify:track:5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/tracks/5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/audio-analysis/5XfWzGa5zuz88IOYbWNTMa,302640,4
Mr. Crowley,['Ozzy Osbourne'],0,5XfWzGa5zuz88IOYbWNTMa,metal,0.287,0.757,2,-6.482,0,0.0591,0.204,0.000294,0.359,0.357,108.554,audio_features,spotify:track:5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/tracks/5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/audio-analysis/5XfWzGa5zuz88IOYbWNTMa,302640,4
Mr. Crowley,['Ozzy Osbourne'],0,5XfWzGa5zuz88IOYbWNTMa,metal,0.287,0.757,2,-6.482,0,0.0591,0.204,0.000294,0.359,0.357,108.554,audio_features,spotify:track:5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/tracks/5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/audio-analysis/5XfWzGa5zuz88IOYbWNTMa,302640,4
Mr. Crowley,['Ozzy Osbourne'],0,5XfWzGa5zuz88IOYbWNTMa,metal,0.287,0.757,2,-6.482,0,0.0591,0.204,0.000294,0.359,0.357,108.554,audio_features,spotify:track:5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/tracks/5XfWzGa5zuz88IOYbWNTMa,https://api.spotify.com/v1/audio-analysis/5XfWzGa5zuz88IOYbWNTMa,302640,4
Powerslave - 1998 Remaster,['Iron Maiden'],0,7vrCDLxUeeqmvX9FMstLcQ,metal,0.309,0.976,4,-6.151,0,0.104,0.000446,0.0776,0.536,0.251,137.44,audio_features,spotify:track:7vrCDLxUeeqmvX9FMstLcQ,https://api.spotify.com/v1/tracks/7vrCDLxUeeqmvX9FMstLcQ,https://api.spotify.com/v1/audio-analysis/7vrCDLxUeeqmvX9FMstLcQ,407760,4
